uid	iids
78	1872,213,1775,2372,3439,3283,3463,1357,2559,1127,2831,671,5871,1768,11585,4063,895,5158,1302,5935,6513,3025,6095,1587,293,629,2539,1784,2493,3131,4559,5112,1099,4427,4160,1864,2094,6074,5597,19650,1059,220,3395,3704,6437,4235,1801,4320,5745,5279,3762,256,3473,3465,6904,7061,4381,5804,5812,3449,2538,2317,4767,20454,3014,4617,5338,3024,633,4671,2691,3703,2778,716,766,5570,2021,3204,1045,1090,2517,856,5868,395,4033,558,6130,216,2725,1849,4033,7062,3388,2708,1131,1042,2914,1232,2788,3384,4596,7159,1008,1526,3174,4762,3098,11614,7508,1706,501,3349,1117,6525,4319,6583,6450,7014,165,3019,89,4058,2325,2602,455,5653,611,3490,6452,1535,246,3164,6408,1569,8849,3885
79	10516,10516,10919,9802,10043,10043,10581,10581,9273,12137,12298,232,885,3932,6021,12401,1621,2577,1706,2269,914,6383,11434,2388,3286,13067,12823,13067,12692,12991,12325,12511,13147,13165,7219,13044,12905,12993,13242,12204,13122,13641,14009,14868,13930,12437,15521,14085,13647,5472,14437,15308,15487,14942,13501,14777,15376,13375,14740,15608,16167,16350,14819,15895,15675,13226,16174,16731,16608,16400,17068,15884,15661,5666,17397,17058,17327,17592,15028,17600,17635,16556,16726,18313,3897
80	5545,5017,6803,2904,6707,7134,16206,4946,1045,1090,1464,1085,449,187,1160,2695,2465,1489,2264,2074,1162,4100,4995,1104,4617,1526,3215,1030,216,1030,1030,1030,1030,1030,1030,1030,1270,3775,478,1892,968,3059,1030,1030,1030,1030,1338,864,11180,233,1634,1098,5745,2824,1002,2136,4559,8030,3930,4259,11581,8261,1125,2317,1702,1057,183,5612,8839,93,1677,829,1239,785,2823,3552,1096,4288,3100,8714,4326,2637,5743,2077,45,1598,3940,8442,8612,3988,1159,935,8821,5860,9685,9525,4232,590,1956,5899,2461,1088,1719,6537,1140,138,4238,1004,2538,3098,293,8184,1082,3331,2060,2060,6665,6665,1880,1880,10053,10053,2293,1892,1251,10750,10750,4402,4896,2123,367,15669,10750,10750,11,6545,5516,2944,8372,2517,2210,5982,2007,8930,12332,11181,1111,918,9736,12922,2137,3342,1071,11938,3245,1406,13955,8237,14868,13626,13705,15492,290,6773
81	526,7944,7946,522,3814,5839,1923,3231,526,526,526,5262,6437,3098,1272,2725,1475,5345,216,1446,1592,7387,427,785,2823,749,212,113,317,2758,5508,2331,4658,1901,2281,618,5235,266,4238,24,11149,915,543,226,239,1652,649,1905,3480,3691,3695,6041,6601,6317,312,6572,6243,2722,245,2700,2777,2755,2812,1004,6033,869,13478,12246,2293,11552,352,55,6041,7448,4307,4965,200,9822,9822,7434,12708,2725,4427,6999,7090,7697,7764,2994,3328,15462,8250,14772,1685,5313,17151,12799,2643,8874,459,3868,17454,523,247,2040,12923,8184,5245,14711,1205,1584
82	4888,1429,6121,1140,907,459,4998,4946,3868,4372,3653,1085,4927,698,4181,4943,11422,7175,5055,5001,3888,1365,3381,2401,1454,2941,3579,943,1123,215,3100,830,5035,975,2504,4160,6753,982,8823,11831,1045,1090,1563,1881,5215,516,935,964,3926,829,5081,19615,20256,8905,543,624,1646,2527,773,5284,2264,2225,2595,2327,1769,1598,2327,2109,3106,1509,9301,1525,1596,4105,34,11,5103,8835,1634,7568,82,831,1088,9964,9964,233,1249,5784,1444,6931,491,8856,1702,9103,10058,10058,9280,4858,3164,2914,4339,4382,9485,10201,10201,5060,5432,9994,9994,129,3970,5104,232,4972,9572,4875,655,912,9103,8237,172,158,1001,2663,7720,7625,4140,10204,10204,9465,8766,7583,8030,3871,952,11198,1464,8052,7840,12085,5745,5051,2591,6901,4059,3303,3014,10946,2278,2276,3104,5666,10623,10623,8239,4060,12050,1765,10693,10693,6672,1363,4706,10110,10110,8782,1892,11485,11765,9943,9943,1162,2000,10533,10533,8199,9428,12743,1445,1470,11967,1057,7930,11234,461,12001,7593,10873,10873,20514,8921,10320,10320,4749,12764,10877,10877,3020,7484,9706,12564,5334,7436,12274,10427,10427,1389,968,2361,2317,13084,8349,12846,9446,20164,4840,11782,12056,8011,6472,11984,10853,10853,12592,2309,12370,1775,1877,6328,1273,13018,11563,12491,12986,698,4181,13190,8716,13018,8716,11730,4509,7537,13122,10514,10514,12803,13124,3073,5396,13417,13208,2477,2477,12810,13360,7537,12920,13759,11072,11845,13359,13359,6450,2538,13773,13646,3606,14784,6041,105,6033,14997,3342,15227,15168,8267,8267,8267,1504,6372,4184,1055,2538,19334,15437,8267,1646,15368,7294,11137,12764,14483,15226,14452,3287,3265,10519,10519,10519,10519,15440,10911,10911,7146,5525,8628,7052,3940,10301,10301,1406,2099,15720,10262,10262,10954,1082,2492,17396,6908,3059,16950,6672,12939,948,6773,1401,15880
83	1870,4995,20224,5042,4943,431,146,5138,6436,6437,6438,19397,6738,177,3480,5609,6382,7728,1279,2120,2125,2780,4593,5023,5957,6200,6766,7593,7659,7696,7781,1201,2443,5513,8177,5962,1597,4726,6449,6794,7142,7251,5197,7824,37,719,4372,4927,12381,847,2364,3075,3517,3717,3977,4856,5489,1369,4736,6659,695,948,1652,1769,1838,6479,1902,2744,7967,5057,133,209,2397,6583,7569,488,1325,1742,8478,3444,3582,7548,7660,1790,3381,3881,3945,11422,3907,4879,5582,5587,5748,344,1449,7056,7229,7723,8391,8081,8785,4069,6106,18058,1310,3304,3190,3204,3550,6875,2949,5093,2895,8765,5063,242,667,93,902,9283,3435,4872,6784,6838,7760,8416,9286,356,6215,7076,7311,8315,8843,9150,5161,7464,7727,7901,7987,8129,7341,7918,8603,8763,559,6928,8853,636,4282,6681,8820,2181,2945,554,8088,4994,7207,4325,4307,6400,6633,8428,8613,1607,2127,4017,7360,9563,1381,5272,1157,2832,571,4311,9078,183,2558,4397,5612,1128,342,1965,2183,3648,186,236,6086,6282,6645,11551,2005,2052,7866,2866,6714,6884,9205,666,1671,9663,1601,8068,9348,155,2407,138,5138,934,2778,5893,335,4198,3917,9397,4305,7255,194,7563,1547,2902,494,8754,3305,6433,5141,11,2083,9685,4951,5023,8093,1459,1811,9635,9710,2401,5202,578,7510,1649,5621,1464,2325,5060,7514,7168,4915,5069,1479,5844,5846,9383,9383,5143,3815,9802,10043,10043,3656,1100,9919,9919,4533,9717,1982,8769,10605,10605,10304,10304,2637,8962,10053,10053,170,3351,10260,10260,9716,9094,3868,6309,1675,1675,1897,148,3263,4840,10596,10596,9518,4947,4776,2936,3609,247,248,2839,3430,3925,4324,10432,10432,2885,7676,1162,598,690,161,7505,10628,10628,6062,10220,10220,2792,120,3468,9095,22,6132,158,7971,3555,2581,1357,1363,1999,4471,1640,9599,4893,1889,11092,3192,9339,11512,10411,10411,5442,11618,9363,11667,3867,9648,4255,3871,2125,10524,10524,11472,10058,10058,239,10769,10769,5084,1499,50,1051,3776,4639,8620,2190,10044,10044,10437,10437,10184,10184,7808,10925,10764,10764,1846,3348,4302,11419,11824,987,1119,11414,6610,11557,84,544,11494,11497,2006,2381,4713,5081,8529,9120,9767,19615,20256,9968,9968,11922,5900,11248,11582,10855,10855,9951,9951,6480,9899,10719,9899,10719,11763,11756,19975,11385,11315,10866,10866,1528,9978,9978,4614,5087,9073,12174,11163,11882,12015,9230,12279,12315,11792,11485,7378,11730,10155,10155,4598,3753,11811,1517,1870,4992,11828,17406,12196,1602,11855,12499,4028,9268,11780,11894,12528,12599,12550,12085,11795,2313,8038,11486,10917,12479,4819,2694,5559,10680,10680,956,2021,12157,12748,9446,11562,20164,12581,1870,11491,19974,6884,6884,12204,12269,11443,11258,12200,12201,11286,12370,12197,11564,17381,10361,10361,11974,20514,12708,7360,12206,6737,12754,7682,12276,1761,1761,6160,6160,4074,12100,13370,15239,12846,12281,266,7924,9672,11632,11634,9224,12986,4960,10025,10025,13174,12305,11557,12028,12914,11557,4285,5127,5639,12055,12777,12950,5640,12927,12270,12966,12776,6598,6825,11007,1942,7685,1678,7681,12263,1941,12908,13621,13079,8728,8729,9799,9795,371,5600,10154,10154,1446,13365,3325,11561,13077,13164,13315,13445,13360,13205,13620,7657,9489,6825,11373,6502,14380,12912,13961,12075,3033,13661,14004,14270,14708,14696,9288,12445,14933
84	268,317,1149,7885,7135,1121,915,6688,6791,7008,194,3338,5519,2000,4534,212,7192,7807,475,1952,8754,6309,6902,4287,4775,6250,1262,565,5356,3050,3044,2636,6433,2543,4307,186,983,3305,5165,653,6041,3113,5489,3303,1155,4289,8457,34,3311,3326,111,1908,2008,3338,5015,5519,3902,4726,762,3384,4353,3356,5374,11,116,4764,5883,1930,3888,4700,8013,3064,3426,252,1808,2514,6008,543,1027,4835,5042,3014,3470,667,6152,1532,4263,2908,2999,5301,275,8172,7514,710,3174,3159,5672,2021,3177,9646,879,6375,5010,723,3350,196,4609,6502,5463,4372,3894,155,6884,8992,2500,1696,187,6049,9717,79,3720,767,5098,5575,1621,2827,5081,19615,20256,10605,10605,4795,2994,2832,2586,3029,3012,3381,5087,2927,203,2590,3969,11756,3926,9001,1557,11198,1492
85	555,4935,1149,1595,3804,2449,195,5716,2610,1262,6525,7120,864,3303,4238,1004,5058,511,762,1653,1526,2824,3928,4579,1343,497,943,8386,518,4938,2175,162,4961,113,1865,6559,3105,5982,6513,7078,9846,9846,671,2353,7784,9624,7808,232,1525,11423,7559,8104,10946,7984,5218,2956,7793,11559,10873,10873,10781,10781,5104,12135,11486,628,10843,10843,12607,9964,9964,755,4470,12781,11180,436,6382,967,13067,4203,12768,742,12405,4814,23,3492,584,10628,10628,12764,1592,7387,13526,4653,187,6602,1389,1336,2256,12779,12394,3131,1784,1012,2596,9376,3463,2836,13772,13360,8815,10605,10605,4452,9208,10690,10690,12846,11232,816,1794,2778,723,1079,2495,4500,14868,13797,13143,14136,13359,373,2912,4767,1855,11673,1185,3553,1638,1775,1951,15024,7518,15127,82,15168,2725,1302,10018,10018,13921,15398,13621,13926,14863,1587,7508,11564,17381,8882,15560,15749,2210,1768,11585,15952,15973,17110,3555,16545,10751,10751,3815,11600,17190,17619,1575,1092,7331,13500,5158,16055,17102,17082,17724,2707,3896,18854,18436,5378,15899,3389,4430,316,18714,1357,111,14948,2352,18633,1269,18991,3883,3919,19403,767,19738,13870,6538,1640,3449,1598,2099,558,19446,12118,19213,1127,2461,9192,1722,1875,2202,5655,622,2417,9786,19997,645,16420,230,716,523,130,683,5245,9547,2368,3081,573,726,1966,629,13848,16206,2691,226,6907,94,5189,13189,2719,223,189,2885,2708,2964,16620,1591,16346,465,4988,47,1547,1117,4559
86	474,543,707,783,871,1045,1090,1685,1855,3482,5010,5158,5245,5313,11673,910,1079,1638,1737,1746,2013,2904,3050,3305,3656,6033,6513,111,212,262,290,293,606,612,934,1363,1801,1973,1999,2670,2839,2885,3098,3925,3984,4235,4320,4471,5134,8978,64,113,196,376,497,554,583,962,1285,1369,1652,1830,1992,2587,2691,3633,4292,4714,4767,5743,186,275,325,367,673,698,913,938,956,1059,1130,1135,1307,1684,1787,2021,2249,2256,2413,2673,3012,3131,3279,3331,3377,3552,3691,3695,3818,3906,3973,4181,4368,4701,4786,4855,6296,7261,15669,215,220,373,415,800,821,914,1251,1760,2616,2921,3081,3118,3449,3834,4805,5745,5832,7438,1004,1010,3342,5155,5653,233,459,501,1055,1069,1085,1111,1253,2077,2400,2538,2914,3014,3926,3930,4259,8350,8663,9975,9975,11581,11600,65,719,1000,1147,1162,1357,1722,1768,1849,2063,2094,2317,2326,2725,2788,3098,3177,3455,4058,4184,5138,6074,6445,6789,7971,11585,740,1033,1075,1117,1517,1550,1611,2831,2954,3555,3704,4216,82,86,93,174,195,216,232,558,590,594,629,670,716,762,785,808,816,845,864,950,968,1071,1093,1127,1526,1598,1655,1680,1837,1864,2123,2200,2210,2256,2424,2488,2572,2824,2837,2823,2838,2920,3463,3762,3877,3919,4232,4427,4466,4500,6041,6438,6753,7545,8076,8184,19397,427,465,511,682,738,1008,1121,1128,1146,1153,1185,1217,1395,1525,1592,1629,1653,1683,1706,1798,1865,1912,1917,1937,1952,1953,2038,2697,2792,2913,3104,3553,3902,4147,6559,6741,7387,10623,10820,10623,10820,11621,23,187,264,317,523,586,671,695,722,945,1411,1621,1705,1712,1872,2293,2309,2331,2347,2352,2389,2377,2507,2528,2702,2878,2899,2902,3792,3857,3991,4869,5659,6729,7002,7485,16206,11,301,593,747,1181,1205,1457,1694,1799,1951,2300,2334,2365,2549,2637,2736,2866,2990,3063,3328,4180,6282,6696,8831,11422,19395,592,635,723,763,843,953,989,1449,1612,2078,2480,2592,2949,3233,3381,3970,3987,24,198,230,436,467,552,683,885,1060,1600,1661,1779,1940,2814,3303,3308,3932,4094,4238,5493,6021,6126,6415,6475,8629,11149,34,53,183,213,254,608,628,618,2226,2544,3804,4203,4468,5235,5612,7138,591,622,667,1019,1149,2353,3044,3137,3917,3938,4291,58,226,488,543,587,645,685,789,827,1216,1726,2181,2233,2391,2567,2985,3953,4249,4667,6704,6845,247,305,312,472,538,555,556,571,840,901,936,1535,1630,1873,2992,3774,3872,5963,83,176,193,239,284,346,735,943,1315,2194,2829,2832,3819,3936,4706,6884,10110,10110,15290,142,352,1662,1609,2014,2523,2786,3035,3534,3558,3574,3712,3725,4497,4504,5165,8286,177,1552,1751,1963,2140,2157,3183,3937,4105,4233,5750,970,1051,1203,1696,1861,1906,2146,2468,2632,2689,2803,2977,3094,3338,3568,3830,4173,4390,4456,4662,4727,5519,6536,11209,130,223,288,431,1902,2374,2554,3252,3311,3326,3657,3691,3695,4241,9044,1330,1671,1733,1739,1832,1889,2417,2907,3113,3748,3746,4042,4324,4329,4773,5181,5615,5873,6199,6274,7173,7583,8372,8452,9786,3815,4322,4407,5309,5509,5546,5552,5666,6235,6743,6908,7127,5432,5575,6592,7100,7315,7476,8885,3976,4397,4875,4918,5356,5398,5672,5980,6315,6563,7523,7559,7606,7686,7976,8028,8029,8118,8762,3855,4082,4301,4356,4945,5040,5173,5218,5391,5464,5688,5804,5834,6155,6191,6775,7211,7921,7994,8475,8533,3866,4347,5029,5168,5215,6201,6583,6622,6703,7154,7625
87	4933,3381,4998,6494,1531,6855,6889,16206,4238,6513,212,3328,6388,4972,962,2885,317,7261,4773,767,293,42,4960,3888,4476,1705,1661,321,53,6583,7207,4979,4970,7123,7272,2920,1457,4992,6907,511,6235,4235,7002,3552,5022,7890,7921,831,5104,8981,669,12176,367,15669,1923,74,5015,7584,547,4995,4988,7794,1758,869,869,2256,11422,7014,7915,2673,605,7906,6835,5103,2964,2556,11621,5029,4288,4288,7993,8076,3915,8187,2982,3303,7525,1801,4320,8146,7074,5036,716,5613,1525,6538,3075,968,4701,3290,1206,8165,2921,2528,7704,7869,723,5325,3081,4858,8493,3725,1531,1722,5253,113,671,6315,8442,1834,1834,598,644,8992,1093,472,7041,1401,2326,2346,11600,8704,215,8029,481,204,1109,1680,555,1127,3038,3504,5181,7568,8995,8714,3970,738,5040,8793,6430,4304,2707,5109,5081,19615,20256,698,4181,5051,5102,8663,9001,4946,5043,2592,2725,8745,1798,195,9685,8905,8990,2256,9213,9964,9964,2549,5062,9049,2301,2301,3883,1336,1363,3328,2902,9685,568,10076,10076,10053,10053,5043,5091,3331,9273,10605,10605,4486,1931,7306,3544,10361,10361,3930,4259,11581,1128,10113,10113,2849,9998,9998,7211,170,7261,815,2326,2507,1192,10327,10327,7808,290,11177,1746,2931,6996,10645,10645,900,6772,10185,10185,1146,10320,10320,10055,10055,5084,11177,1340,1411,6077,10917,2293,11415,10784,10784,669,12176,11486,3081,3930,4259,11581,12001,629,11600,11762,2954,7378,1389,1380,12115,11112,12274,12204,12200,11855,669,12176,2019,13084,9446,20164,11353,11575,12846,12845,12647,12201,12370,12794,12592,12708,12618,12768,11623,13189,12281,13028,13147,12985,13360,13489,12912,13359,14420,14380,13636,14696,13419,14435,14643,9825,9825,14488,15168,14085,13925,14639,13767,13647,15150,15127,15559,14798,14948,15168,13421,13932,15930,14940,15350,15805,15679,16201,14814,1694,15638,16209,15749,17110,17396,17221,1079
88	1845,100,212,3131,4286,2233,2216,76,5536,1697,2616,4998,6630,6791,7008,2291,4872,5408,4946,6838,5448,3888,5452,5838,5604,5445,16326,7906,914,8073,4995,20224,7921,4736,2834,3834,8080,6513,8214,7601,15381,2722,6337,6908,2777,555,7337,8655,6547,2700,245,2945,5023,4058,4500,8339,1171,9406,2949,9479,1001,1703,2755,9303,743,9304,9356,6082,9358,5057,1717,9579,2812,6885,10747,10747,5450,7822,8782,5023,8923,7636,6950,7807,9428,10278,10278,7808,7969,1160,5087,4430,3634,10921,5076,5084,11457,5069,2707,1046,1075,11257,11920,11198,10676,10676,10863,10863,11802,11745,11748,10411,10411,4713,5968,9431,12051,11173,9397,6445,1000,6187,12267,12671,7214,11811,11749,11536,11876,8434,9888,9888,11803,12768,10515,10515,11848,12085,9698,9639,12390,12647,2971,6583,13121,7356,12491,3883,12920,13673,8479,13147,14068,12201,12499,14380,11887,13638,13925,13785,14868,14468,12274,14085,1854,4930,10840,10840,14082,15024,13365,12800,14872
89	2824,4073,4810,4960,6250,4775,467,864,1079,4114,3050,710,4339,4382,6340,913,6430,264,1666,1307,2725,196,23,4427,938,34,183,317,2331,5612,3328,3917,4238,798,200,9822,9822,24,288,4206,4786,9044,11149,3381,346,962,3480,673,4076,4893,5010,6201,6291,714,1991,6221,4773,2377,2417,5980,6382,9786,8754,3338,5519,4358,2543,4399,5534,4890,643,1952,4856,5309,1953,6789,4369,5701,144,4324,2347,4233,4325,7341,501,155,4301,4307,35,4216,2461,3306,4927,575,4143,1951,3611,5161,6791,7008,2226,3044,2514,6707,4943,4965,4337,53,3804,4397,767,4232,737,193,2818,2848,1138,3691,3695,2364,11069,3008,6835,3416,4144,6389,4972,3014,3353,5750,342,301,3552,968,1130,2914,3888,7115,574,2356,1045,1090,4850,3739,7211,1037,1060,7192,2904,4455,7255,7207,1329,7202,4979,2691,2778,716,7147,2283,6092,6897,1768,2809,11585,989,3934,2096,7302,1251,2788,7364,1135,7279,718,1893,7403,1008,4058,7448,3613,11213,3937,1982,7410,1526,345,3340,3835,1803,1072,7559,1556,374,5738,915,1937,5381,845,219,5042,347,3402,3311,3326,3342,3183,666,3935,3594,3651,7528,93,847,3098,11422,4264,294,7518,1012,7737,7730,1083,3308,3529,7447,2911,7181,4437,964,5861,7880,1181,3969,1525,1947,2368,11,2932,2964,629,5104,7593,4995,20224,8096,7978,2019,8156,618,5235,831,1889,577,1530,593,6434,816,8118,2063,820,1586,2546,1071,732,747,1682,1162,2062,588,6755,5545,1339,4889,1385,8654,2144,5671,8371,1033,3567,3432,3689,8284,5699,5698,5036,518,8992,3965,7568,823,2132,3072,1068,4176,6304,2895,7089,440,1854,2874,4930,7963,16631,728,2871,8831,5102,1958,4561,5624,671,1118,5076,455,3916,3883,1109,9337,8288,2592,9009,1209,7896,9648,9685,576,9654,9717,689,2401,8370,10269,10269,5824,9921,9921,4413,686,5659,572,757,1680,3469,9079,9908,9908,5070,717,170,7993,4184,1185,9818,9818,7921,247,5075,1133,3123,3145,1600,2453,10058,10058,1352,1417,2094,2913,6074,11007,187,1628,3015,10422,10422,2584,10624,10624,1070,4713,5084,7376,11609,881,1527,10934,11749,11661,216,2673,1506,3457,4861,1061,11536,10866,10866,12138,10921,11782,11730,11880,11941,7167,11756,19975,3201,10750,10750,1896,5973,10919,8714,7360,12838,11564,17381,2677,12001,2157,12151,12196,12543,7378,12499,11887,11922,12708,3019,927,3012,2846,12599,4062,119,12748,1570,736,2537,4436,6327,9446,12774,20164,12839,186,1105,6083,613,2216,4029,5672,908,1397,4046,6014,2896,12846,12798,13084,13370,2851,12856,696,1101,13043,12922,12914,11563,12371,13067,13261,12851,290,12055,461,12280,13052,151,2407,12966,649,2126,3626,727,9061,315,3144,4270,1267,1474,2012,4346,5990,3543,3148,6253,10870,10870,4837,6068,10131,10131,13359,5066,13961,1548,3941,13362,13774,14039,13679,13275,13670,13688,13897,10526,10526,274,2017,14153,2958,14303,14146,627,667,85,11558,496,2153,2810,12473,6998,14082,13778,17822,4422,13419,490,493,1463,3960,14897,14488,15016,14868,15024,15127,15308,13777,14331,14352,14639,10198,10198,13420,7953,6879,7989,15136,3213,3511,14190,2190,3227,5001,11736,13769,15128,15129,5648,5416,11477,14,1354,14490,11440,2498,2484,14941,14270,14801,13932,15771,15158,3648,14791,15063,15638,1176,15562,14798,15589,5503,14491,1374,1689,15150,18097,14797,14811,15561,13423,15749,15952,14808,16406,15611,15560,15558,656,6459,14781,76,7062,16215,7019,16209,15928,16061,16331,18727,14948,2488,15356,14951,15957,16546,16984,2258,5529,16608,15884,13700,15816,15350,1274,15151,15948,16562,17139,15640,15753,14814,16055,16346,14292,16834,16162,16161,16145,17200,16512,17098,15832,16639,16623,16563,16177,14067,17592,16127,17439,17499,12188,10245,10245,11488,16464,14806,15104,15153,16634,18279,17619,17660,14946,17675,15955,17110,17240,17221,17818,15239,17686,17689,16559,8759,17685,18013,15833,17836,17644,1037,17085,6328,17819,17083,17082,18183,18204,12520,16743,10182,10182,17576,18258,18150,18320,18282,18226,18460,18350,18482,18489,18311,17308,8726,17104,17970,925,18495,2817,1524,17641,213,18649,17785,18658,18887,18871,8997,17424,17880,19056,19060,19148,18663,18673,18231,6475,18436,1625,18668,4304,4361,4938,6126,18980,18292,3897,18634,18991,19184,18988,18773,16364,19121,19201,19157,19174,18986,2861,18607,1714,2849,3055,2717,527,19489,19591,19622,19642,19521,18921,19738,13350,16124,19643,19215,19540,19551,9281,582,5431,2353,20055,19628,20074,19414,19960,20075,20270,20182,20286,20255,487,20459,20404,20460,20465,20033,20257,20319,20523,7480,20532,20531,20541,20493,18994,1077,20358,2305,19190,547,614,1328,13934,272,1862,13386,606,2390,3972,1925,2244,2739,1922,16206,2246,2885,5975,5736,1013,1962
90	2571,6250,4775,4361,6743,5982,5010,6308,6669,4399,4965,4307,927,3687,523,3303,3233,11,2591,4366,4851,4863,19663,20235,943,2175,4781,7385,7393,3274,317,821,200,2226,9822,9822,1983,827,988,7237,3629,348,2566,5715,1109,4303,4786,1722,5464,629,7443,4979,6378,2488,7341,4305,438,7856,1872,6002,7896,4995,20224,5032,6301,6404,7039,8205,8121,193,555,1930,5045,5064,8005,4434,5165,5987,7832,7636,8706,5057,1470,5807,12647,14230,6471,9395,14007,7797,8020,1262,8316,14799,7475,6572,9412,10054,10054,11442,15067,5570,15072,1945,13944,13096,8534,5028,4875,14319,5589,15935,15652,16745,16759,4898,6417,6972,8293,9085,9914,10744,9914,10744,11514,11679,11696,11688,14750,14495,1153,720,5772,6384,17478,18231,12794,7354,17327,2269
91	317,2040,3640,4073,2748,5575,113,3691,3695,4358,2407,24,946,1005,1802,4893,6340,7087,11149,3060,4329,5550,11,194,223,539,587,2043,4339,4382,800,1828,3613,4386,4715,4902,4911,5365,6327,11213,2349,4366,4851,4863,19663,20235,4943,186,196,4369,4942,673,581,1031,4241,4701,2076,1158,2504,552,4076,16326,4965,534,2893,3514,3117,4970,6806,7123,5993,943,2558,3918,4381,5489,6715,1285,6282,2655,4356,1592,1671,7387,7147,3591,3611,4397,5001,6936,6869,212,2514,2623,7505,312,511,2160,4983,20020,4946,343,4992,637,4870,5800,5803,4426,5461,6345,6382,3240,84,4311,7341,4361,4938,2725,6710,4979,1304,3406,3905,7255,3860,5126,125,3303,23,6884,1944,4966,4238,2715,5530,4307,6791,7008,6688,2421,6235,7434,3106,5214,2715,4311,4311,133,2484,3427,1942,6687,2364,5816,2814,2442,2503,2511,4399,710,11069,1166,1449,3301,4852,160,3369,6458,1902,4995,20224,8286
